[32m[2025-11-20 12:53:42]    INFO >> Load arguments in run/type_prediction/transformer/config/baseline.yml (train.py:300, cli_main())[0m
[32m[2025-11-20 12:53:42]    INFO >> {'criterion': 'type_predicition_cross_entropy', 'optimizer': 'fairseq_adam', 'lr_scheduler': 'polynomial_decay', 'tokenizer': None, 'bpe': None, 'common': {'no_progress_bar': 0, 'log_interval': 100, 'log_format': 'simple', 'tensorboard_logdir': '/mnt/data1/zhaojunzhang/experiments/transformer/baseline/logs/tensorboard', 'seed': 1, 'cpu': 0, 'fp16': 0, 'bf16': 0, 'memory_efficient_fp16': 0, 'memory_efficient_bf16': 0, 'fp16_no_flatten_grads': 0, 'fp16_init_scale': 128, 'fp16_scale_window': None, 'fp16_scale_tolerance': 0.0, 'min_loss_scale': 0.0001, 'threshold_loss_scale': None, 'user_dir': None, 'empty_cache_freq': 0, 'all_gather_list_size': 16384, 'task': 'type_prediction'}, 'dataset': {'num_workers': 0, 'skip_invalid_size_inputs_valid_test': 1, 'max_tokens': None, 'max_sentences': 16, 'required_batch_size_multiple': 8, 'dataset_impl': 'raw', 'train_subset': 'train', 'valid_subset': 'valid', 'validate_interval': 1, 'fixed_validation_seed': None, 'disable_validation': 0, 'max_tokens_valid': None, 'max_sentences_valid': 16, 'curriculum': 100, 'test_subset': 'test', 'num_shards': 1, 'shard_id': 0, 'joined_dictionary': 1, 'srcdict': '/mnt/data1/zhaojunzhang/typilus-data/transformer/dict.txt', 'tgtdict': '/mnt/data1/zhaojunzhang/typilus-data/transformer/dict.txt'}, 'distributed_training': {'distributed_world_size': 1, 'distributed_rank': 0, 'distributed_backend': 'nccl', 'distributed_init_method': None, 'distributed_port': -1, 'device_id': 0, 'distributed_no_spawn': 0, 'ddp_backend': 'c10d', 'bucket_cap_mb': 25, 'fix_batches_to_gpus': None, 'find_unused_parameters': 0, 'fast_stat_sync': 0, 'broadcast_buffers': 0, 'global_sync_iter': 50, 'warmup_iterations': 500}, 'task': {'data': '/mnt/data1/zhaojunzhang/typilus-data/transformer', 'sample_break_mode': 'complete', 'tokens_per_sample': 1024, 'mask_prob': 0.15, 'leave_unmasked_prob': 0.1, 'random_token_prob': 0.1, 'freq_weighted_replacement': 0, 'mask_whole_words': 0, 'pooler_activation_fn': 'tanh', 'source_lang': 'code', 'target_lang': 'type', 'load_alignments': 0, 'left_pad_source': 1, 'left_pad_target': 0, 'max_source_positions': 2048, 'max_target_positions': 2048, 'upsample_primary': 1, 'truncate_source': 1, 'eval_accuracy': 1}, 'model': {'arch': 'typetransformer', 'pooler_dropout': 0.0, 'activation_fn': 'gelu', 'dropout': 0.1, 'attention_dropout': 0.1, 'activation_dropout': 0.0, 'relu_dropout': 0.0, 'encoder_type': 'lstm', 'encoder_positional_embeddings': 1, 'encoder_embed_path': 0, 'encoder_embed_dim': 512, 'encoder_ffn_embed_dim': 2048, 'encoder_layers': 2, 'encoder_attention_heads': 8, 'encoder_normalize_before': 0, 'encoder_learned_pos': 0, 'decoder_embed_path': '', 'decoder_embed_dim': 0, 'decoder_ffn_embed_dim': 0, 'decoder_layers': 0, 'decoder_attention_heads': 0, 'decoder_learned_pos': 0, 'decoder_normalize_before': 0, 'share_decoder_input_output_embed': 0, 'share_all_embeddings': 0, 'no_token_positional_embeddings': 0, 'adaptive_softmax_cutoff': 0, 'adaptive_softmax_dropout': 0.0, 'no_cross_attention': 0, 'cross_self_attention': 0, 'layer_wise_attention': 0, 'encoder_layerdrop': 0.0, 'decoder_layerdrop': 0.0, 'encoder_layers_to_keep': None, 'decoder_layers_to_keep': None, 'layernorm_embedding': 0, 'no_scale_embedding': 0, 'encoder_max_relative_len': 0, 'max_source_positions': 2048, 'max_target_positions': 2048}, 'optimization': {'max_epoch': 25, 'max_update': 0, 'clip_norm': 25, 'sentence_avg': None, 'update_freq': [1], 'lr': [0.0001], 'lrs': [0.0001], 'min_lr': -1, 'use_bmuf': 0, 'force_anneal': None, 'warmup_updates': 1000, 'end_learning_rate': 0.0, 'power': 1.0, 'total_num_update': 50000, 'adam': {'adam_betas': '(0.9, 0.999)', 'adam_eps': 1e-06, 'weight_decay': 0.01, 'use_old_adam': 1}, 'adagrad': {'weight_decay': 0.0}, 'binary_cross_entropy': {'infonce': 0, 'loss-weights': '', 'log-keys': ''}}, 'checkpoint': {'save_dir': '/mnt/data1/zhaojunzhang/experiments/transformer/baseline/checkpoints', 'restore_file': 'checkpoint_last.pt', 'reset_dataloader': None, 'reset_lr_scheduler': None, 'reset_meters': None, 'reset_optimizer': None, 'optimizer_overrides': '{}', 'save_interval': 1, 'save_interval_updates': 0, 'keep_interval_updates': 0, 'keep_last_epochs': 5, 'keep_best_checkpoints': 3, 'no_save': 0, 'no_epoch_checkpoints': 0, 'no_last_checkpoints': 0, 'no_save_optimizer_state': None, 'best_checkpoint_metric': 'loss', 'maximize_best_checkpoint_metric': 0, 'patience': 10}, 'eval': {'path': '/mnt/data1/zhaojunzhang/experiments/transformer/baseline/checkpoints/checkpoint_best.pt', 'remove_bpe': None, 'quiet': 0, 'results_path': None, 'model_overrides': '{}'}} (train.py:302, cli_main())[0m
[32m[2025-11-20 12:53:42]    INFO >> single GPU training... (train.py:331, cli_main())[0m
[32m[2025-11-20 12:53:42]    INFO >> {'criterion': 'type_predicition_cross_entropy', 'optimizer': 'fairseq_adam', 'lr_scheduler': 'polynomial_decay', 'tokenizer': None, 'bpe': None, 'common': {'no_progress_bar': 0, 'log_interval': 100, 'log_format': 'simple', 'tensorboard_logdir': '/mnt/data1/zhaojunzhang/experiments/transformer/baseline/logs/tensorboard', 'seed': 1, 'cpu': 0, 'fp16': 0, 'bf16': 0, 'memory_efficient_fp16': 0, 'memory_efficient_bf16': 0, 'fp16_no_flatten_grads': 0, 'fp16_init_scale': 128, 'fp16_scale_window': None, 'fp16_scale_tolerance': 0.0, 'min_loss_scale': 0.0001, 'threshold_loss_scale': None, 'user_dir': None, 'empty_cache_freq': 0, 'all_gather_list_size': 16384, 'task': 'type_prediction'}, 'dataset': {'num_workers': 0, 'skip_invalid_size_inputs_valid_test': 1, 'max_tokens': None, 'max_sentences': 16, 'required_batch_size_multiple': 8, 'dataset_impl': 'raw', 'train_subset': 'train', 'valid_subset': 'valid', 'validate_interval': 1, 'fixed_validation_seed': None, 'disable_validation': 0, 'max_tokens_valid': None, 'max_sentences_valid': 16, 'curriculum': 100, 'test_subset': 'test', 'num_shards': 1, 'shard_id': 0, 'joined_dictionary': 1, 'srcdict': '/mnt/data1/zhaojunzhang/typilus-data/transformer/dict.txt', 'tgtdict': '/mnt/data1/zhaojunzhang/typilus-data/transformer/dict.txt'}, 'distributed_training': {'distributed_world_size': 1, 'distributed_rank': 0, 'distributed_backend': 'nccl', 'distributed_init_method': None, 'distributed_port': -1, 'device_id': 0, 'distributed_no_spawn': 0, 'ddp_backend': 'c10d', 'bucket_cap_mb': 25, 'fix_batches_to_gpus': None, 'find_unused_parameters': 0, 'fast_stat_sync': 0, 'broadcast_buffers': 0, 'global_sync_iter': 50, 'warmup_iterations': 500}, 'task': {'data': '/mnt/data1/zhaojunzhang/typilus-data/transformer', 'sample_break_mode': 'complete', 'tokens_per_sample': 1024, 'mask_prob': 0.15, 'leave_unmasked_prob': 0.1, 'random_token_prob': 0.1, 'freq_weighted_replacement': 0, 'mask_whole_words': 0, 'pooler_activation_fn': 'tanh', 'source_lang': 'code', 'target_lang': 'type', 'load_alignments': 0, 'left_pad_source': 1, 'left_pad_target': 0, 'max_source_positions': 2048, 'max_target_positions': 2048, 'upsample_primary': 1, 'truncate_source': 1, 'eval_accuracy': 1}, 'model': {'arch': 'typetransformer', 'pooler_dropout': 0.0, 'activation_fn': 'gelu', 'dropout': 0.1, 'attention_dropout': 0.1, 'activation_dropout': 0.0, 'relu_dropout': 0.0, 'encoder_type': 'lstm', 'encoder_positional_embeddings': 1, 'encoder_embed_path': 0, 'encoder_embed_dim': 512, 'encoder_ffn_embed_dim': 2048, 'encoder_layers': 2, 'encoder_attention_heads': 8, 'encoder_normalize_before': 0, 'encoder_learned_pos': 0, 'decoder_embed_path': '', 'decoder_embed_dim': 0, 'decoder_ffn_embed_dim': 0, 'decoder_layers': 0, 'decoder_attention_heads': 0, 'decoder_learned_pos': 0, 'decoder_normalize_before': 0, 'share_decoder_input_output_embed': 0, 'share_all_embeddings': 0, 'no_token_positional_embeddings': 0, 'adaptive_softmax_cutoff': 0, 'adaptive_softmax_dropout': 0.0, 'no_cross_attention': 0, 'cross_self_attention': 0, 'layer_wise_attention': 0, 'encoder_layerdrop': 0.0, 'decoder_layerdrop': 0.0, 'encoder_layers_to_keep': None, 'decoder_layers_to_keep': None, 'layernorm_embedding': 0, 'no_scale_embedding': 0, 'encoder_max_relative_len': 0, 'max_source_positions': 2048, 'max_target_positions': 2048}, 'optimization': {'max_epoch': 25, 'max_update': 0, 'clip_norm': 25, 'sentence_avg': None, 'update_freq': [1], 'lr': [0.0001], 'lrs': [0.0001], 'min_lr': -1, 'use_bmuf': 0, 'force_anneal': None, 'warmup_updates': 1000, 'end_learning_rate': 0.0, 'power': 1.0, 'total_num_update': 50000, 'adam': {'adam_betas': '(0.9, 0.999)', 'adam_eps': 1e-06, 'weight_decay': 0.01, 'use_old_adam': 1}, 'adagrad': {'weight_decay': 0.0}, 'binary_cross_entropy': {'infonce': 0, 'loss-weights': '', 'log-keys': ''}}, 'checkpoint': {'save_dir': '/mnt/data1/zhaojunzhang/experiments/transformer/baseline/checkpoints', 'restore_file': 'checkpoint_last.pt', 'reset_dataloader': None, 'reset_lr_scheduler': None, 'reset_meters': None, 'reset_optimizer': None, 'optimizer_overrides': '{}', 'save_interval': 1, 'save_interval_updates': 0, 'keep_interval_updates': 0, 'keep_last_epochs': 5, 'keep_best_checkpoints': 3, 'no_save': 0, 'no_epoch_checkpoints': 0, 'no_last_checkpoints': 0, 'no_save_optimizer_state': None, 'best_checkpoint_metric': 'loss', 'maximize_best_checkpoint_metric': 0, 'patience': 10}, 'eval': {'path': '/mnt/data1/zhaojunzhang/experiments/transformer/baseline/checkpoints/checkpoint_best.pt', 'remove_bpe': None, 'quiet': 0, 'results_path': None, 'model_overrides': '{}'}} (train.py:208, single_main())[0m
[32m[2025-11-20 12:53:44]    INFO >> TypeTransformer(
  (decoder): RobertaEncoder(
    (encoder): CodeEncoderLSTM(
      (embedding): Embedding(10006, 512)
      (pos_encoder): PositionalEncoding()
      (encoder): LSTM(512, 512, num_layers=6, bidirectional=True)
    )
    (output): Sequential(
      (0): Linear(in_features=1024, out_features=512, bias=True)
      (1): ReLU()
      (2): Linear(in_features=512, out_features=10006, bias=True)
    )
  )
  (classification_heads): ModuleDict()
) (train.py:220, single_main())[0m
[32m[2025-11-20 12:53:44]    INFO >> model typetransformer, criterion TypePredictionCrossEntropyCriterion (train.py:221, single_main())[0m
[32m[2025-11-20 12:53:44]    INFO >> num. model params: 46481686 (num. trained: 46481686) (train.py:222, single_main())[0m
[32m[2025-11-20 12:53:44]    INFO >> ***********************CUDA enviroments for all 1 workers*********************** (utils.py:530, pretty_print_cuda_env_list())[0m
[32m[2025-11-20 12:53:44]    INFO >> rank   0: capabilities =  8.0  ; total memory = 81920 MB ; free memory = 80203 MB ; used memory = 1716 MB ; name = NVIDIA A800 80GB PCIe                    (utils.py:532, pretty_print_cuda_env_list())[0m
[32m[2025-11-20 12:53:44]    INFO >> ***********************CUDA enviroments for all 1 workers*********************** (utils.py:540, pretty_print_cuda_env_list())[0m
[32m[2025-11-20 12:53:44]    INFO >> training on 1 GPUs (train.py:229, single_main())[0m
[32m[2025-11-20 12:53:44]    INFO >> max tokens per GPU = None and max sentences per GPU = 16 (train.py:230, single_main())[0m
[32m[2025-11-20 12:53:44]    INFO >> no existing checkpoint found /mnt/data1/zhaojunzhang/experiments/transformer/baseline/checkpoints/checkpoint_last.pt (ncc_trainers.py:299, load_checkpoint())[0m
[32m[2025-11-20 12:53:44]    INFO >> loading train data for epoch 1 (ncc_trainers.py:314, get_train_iterator())[0m
[33m[2025-11-20 12:53:56] WARNING >> 32222 samples have invalid sizes and will be skipped, max_positions=(2048, 2048), first few sample ids=[0, 1, 2, 4, 6, 7, 8, 10, 14, 19] (data_utils.py:301, filter_by_size())[0m
[32m[2025-11-20 12:53:56]    INFO >> NOTE: your device may support faster training with fp16 or --amp (ncc_trainers.py:183, _setup_optimizer())[0m
[33m[2025-11-20 12:53:56] WARNING >> tensorboard or required dependencies not found, please see README for using tensorboard. (e.g. pip install tensorboardX) (progress_bar.py:314, __init__())[0m
/home/zhaojunzhang/workspace/type_pred/naturalcc/ncc/utils/gradient_clip/fairseq_clip.py:56: UserWarning: amp_C fused kernels unavailable, disabling multi_tensor_l2norm; you may get better performance by installing NVIDIA's apex library
  warnings.warn(
/home/zhaojunzhang/workspace/type_pred/naturalcc/ncc/tasks/ncc_task.py:398: UserWarning: ntokens not found in Criterion logging outputs, cannot log wpb or wps
  warnings.warn(
/home/zhaojunzhang/workspace/type_pred/naturalcc/ncc/tasks/ncc_task.py:407: UserWarning: nsentences not found in Criterion logging outputs, cannot log bsz
  warnings.warn(
[32m[2025-11-20 12:54:30]    INFO >> epoch 001:    100 / 10116 loss=2.01, ups=3.06, num_updates=100, lr=1e-05, gnorm=0.07, clip=0, train_wall=32, gb_free=77.4 (progress_bar.py:258, log())[0m
[32m[2025-11-20 12:55:00]    INFO >> epoch 001:    200 / 10116 loss=4.063, ups=3.51, num_updates=200, lr=2e-05, gnorm=0.064, clip=0, train_wall=28, gb_free=72.8 (progress_bar.py:258, log())[0m
[32m[2025-11-20 12:55:35]    INFO >> epoch 001:    300 / 10116 loss=0.789, ups=2.97, num_updates=300, lr=3e-05, gnorm=0.086, clip=0, train_wall=33, gb_free=76.8 (progress_bar.py:258, log())[0m
[32m[2025-11-20 12:56:14]    INFO >> epoch 001:    400 / 10116 loss=2.784, ups=2.69, num_updates=400, lr=4e-05, gnorm=0.439, clip=0, train_wall=36, gb_free=73 (progress_bar.py:258, log())[0m
[32m[2025-11-20 12:57:04]    INFO >> epoch 001:    500 / 10116 loss=0.541, ups=2.05, num_updates=500, lr=5e-05, gnorm=0.178, clip=0, train_wall=47, gb_free=72.7 (progress_bar.py:258, log())[0m
[32m[2025-11-20 12:57:54]    INFO >> epoch 001:    600 / 10116 loss=0.333, ups=2.13, num_updates=600, lr=6e-05, gnorm=1.522, clip=2, train_wall=45, gb_free=74.2 (progress_bar.py:258, log())[0m
[32m[2025-11-20 12:58:41]    INFO >> epoch 001:    700 / 10116 loss=0.331, ups=2.17, num_updates=700, lr=7e-05, gnorm=1.04, clip=2, train_wall=45, gb_free=71.2 (progress_bar.py:258, log())[0m
[32m[2025-11-20 12:59:37]    INFO >> epoch 001:    800 / 10116 loss=0.583, ups=1.84, num_updates=800, lr=8e-05, gnorm=7.956, clip=10, train_wall=52, gb_free=72.1 (progress_bar.py:258, log())[0m
[32m[2025-11-20 13:00:32]    INFO >> epoch 001:    900 / 10116 loss=0.4, ups=1.91, num_updates=900, lr=9e-05, gnorm=8.247, clip=10, train_wall=50, gb_free=75.6 (progress_bar.py:258, log())[0m
[32m[2025-11-20 13:01:18]    INFO >> epoch 001:   1000 / 10116 loss=0.172, ups=2.27, num_updates=1000, lr=0.0001, gnorm=3.268, clip=5, train_wall=42, gb_free=72.7 (progress_bar.py:258, log())[0m
[32m[2025-11-20 13:02:08]    INFO >> epoch 001:   1100 / 10116 loss=0.126, ups=2.07, num_updates=1100, lr=0.0001, gnorm=5.015, clip=7, train_wall=46, gb_free=75.6 (progress_bar.py:258, log())[0m
[32m[2025-11-20 13:02:53]    INFO >> epoch 001:   1200 / 10116 loss=0.164, ups=2.34, num_updates=1200, lr=0.0001, gnorm=4.473, clip=7, train_wall=41, gb_free=77.3 (progress_bar.py:258, log())[0m
[32m[2025-11-20 13:03:29]    INFO >> epoch 001:   1300 / 10116 loss=0.204, ups=2.93, num_updates=1300, lr=9.9e-05, gnorm=1.645, clip=3, train_wall=33, gb_free=71.1 (progress_bar.py:258, log())[0m
[32m[2025-11-20 13:03:55]    INFO >> epoch 001:   1400 / 10116 loss=0.165, ups=3.83, num_updates=1400, lr=9.9e-05, gnorm=1.3, clip=2, train_wall=25, gb_free=75.9 (progress_bar.py:258, log())[0m
[32m[2025-11-20 13:04:24]    INFO >> epoch 001:   1500 / 10116 loss=0.297, ups=3.58, num_updates=1500, lr=9.9e-05, gnorm=3.765, clip=6, train_wall=27, gb_free=78.1 (progress_bar.py:258, log())[0m
[32m[2025-11-20 13:04:56]    INFO >> epoch 001:   1600 / 10116 loss=0.237, ups=3.28, num_updates=1600, lr=9.9e-05, gnorm=0.981, clip=1, train_wall=29, gb_free=75.3 (progress_bar.py:258, log())[0m
[32m[2025-11-20 13:05:49]    INFO >> epoch 001:   1700 / 10116 loss=0.316, ups=1.92, num_updates=1700, lr=9.9e-05, gnorm=5.554, clip=8, train_wall=50, gb_free=72.8 (progress_bar.py:258, log())[0m
[32m[2025-11-20 13:06:47]    INFO >> epoch 001:   1800 / 10116 loss=0.253, ups=1.87, num_updates=1800, lr=9.8e-05, gnorm=5.537, clip=4, train_wall=51, gb_free=73.6 (progress_bar.py:258, log())[0m
[32m[2025-11-20 13:07:39]    INFO >> epoch 001:   1900 / 10116 loss=0.207, ups=1.96, num_updates=1900, lr=9.8e-05, gnorm=2.573, clip=3, train_wall=49, gb_free=72.7 (progress_bar.py:258, log())[0m
[32m[2025-11-20 13:08:30]    INFO >> epoch 001:   2000 / 10116 loss=0.168, ups=2.07, num_updates=2000, lr=9.8e-05, gnorm=0.844, clip=0, train_wall=47, gb_free=72.4 (progress_bar.py:258, log())[0m
[32m[2025-11-20 13:09:16]    INFO >> epoch 001:   2100 / 10116 loss=0.136, ups=2.27, num_updates=2100, lr=9.8e-05, gnorm=2.61, clip=5, train_wall=42, gb_free=71.6 (progress_bar.py:258, log())[0m
[32m[2025-11-20 13:10:03]    INFO >> epoch 001:   2200 / 10116 loss=0.084, ups=2.2, num_updates=2200, lr=9.8e-05, gnorm=1.545, clip=1, train_wall=44, gb_free=71.5 (progress_bar.py:258, log())[0m
[32m[2025-11-20 13:10:52]    INFO >> epoch 001:   2300 / 10116 loss=0.062, ups=2.12, num_updates=2300, lr=9.7e-05, gnorm=0.978, clip=0, train_wall=45, gb_free=71.7 (progress_bar.py:258, log())[0m
[32m[2025-11-20 13:11:44]    INFO >> epoch 001:   2400 / 10116 loss=0.055, ups=1.98, num_updates=2400, lr=9.7e-05, gnorm=0.67, clip=0, train_wall=49, gb_free=72 (progress_bar.py:258, log())[0m
[32m[2025-11-20 13:12:37]    INFO >> epoch 001:   2500 / 10116 loss=0.101, ups=1.99, num_updates=2500, lr=9.7e-05, gnorm=2.675, clip=4, train_wall=48, gb_free=71.4 (progress_bar.py:258, log())[0m
[32m[2025-11-20 13:13:26]    INFO >> epoch 001:   2600 / 10116 loss=0.202, ups=2.1, num_updates=2600, lr=9.7e-05, gnorm=1.103, clip=2, train_wall=46, gb_free=73.2 (progress_bar.py:258, log())[0m
[32m[2025-11-20 13:14:17]    INFO >> epoch 001:   2700 / 10116 loss=0.078, ups=2.06, num_updates=2700, lr=9.7e-05, gnorm=1.307, clip=1, train_wall=47, gb_free=77.8 (progress_bar.py:258, log())[0m
[32m[2025-11-20 13:15:08]    INFO >> epoch 001:   2800 / 10116 loss=0.234, ups=2.04, num_updates=2800, lr=9.6e-05, gnorm=1.988, clip=4, train_wall=47, gb_free=72.1 (progress_bar.py:258, log())[0m
[32m[2025-11-20 13:16:01]    INFO >> epoch 001:   2900 / 10116 loss=0.84, ups=1.97, num_updates=2900, lr=9.6e-05, gnorm=1.865, clip=3, train_wall=49, gb_free=73.1 (progress_bar.py:258, log())[0m
[32m[2025-11-20 13:16:53]    INFO >> epoch 001:   3000 / 10116 loss=0.227, ups=2.05, num_updates=3000, lr=9.6e-05, gnorm=0.743, clip=1, train_wall=47, gb_free=71.2 (progress_bar.py:258, log())[0m
[32m[2025-11-20 13:17:40]    INFO >> epoch 001:   3100 / 10116 loss=0.167, ups=2.16, num_updates=3100, lr=9.6e-05, gnorm=3.926, clip=4, train_wall=45, gb_free=71.4 (progress_bar.py:258, log())[0m
[32m[2025-11-20 13:18:28]    INFO >> epoch 001:   3200 / 10116 loss=0.152, ups=2.15, num_updates=3200, lr=9.6e-05, gnorm=2.09, clip=2, train_wall=45, gb_free=71.1 (progress_bar.py:258, log())[0m
[32m[2025-11-20 13:19:21]    INFO >> epoch 001:   3300 / 10116 loss=0.257, ups=2, num_updates=3300, lr=9.5e-05, gnorm=5.867, clip=8, train_wall=48, gb_free=78.2 (progress_bar.py:258, log())[0m
[32m[2025-11-20 13:20:13]    INFO >> epoch 001:   3400 / 10116 loss=0.105, ups=1.97, num_updates=3400, lr=9.5e-05, gnorm=0.972, clip=1, train_wall=49, gb_free=75.8 (progress_bar.py:258, log())[0m
[32m[2025-11-20 13:21:03]    INFO >> epoch 001:   3500 / 10116 loss=0.262, ups=2.12, num_updates=3500, lr=9.5e-05, gnorm=2.916, clip=5, train_wall=45, gb_free=73.5 (progress_bar.py:258, log())[0m
[32m[2025-11-20 13:21:39]    INFO >> epoch 001:   3600 / 10116 loss=0.113, ups=2.86, num_updates=3600, lr=9.5e-05, gnorm=1.335, clip=0, train_wall=34, gb_free=71.5 (progress_bar.py:258, log())[0m
[32m[2025-11-20 13:22:03]    INFO >> epoch 001:   3700 / 10116 loss=0.65, ups=4.11, num_updates=3700, lr=9.4e-05, gnorm=0.769, clip=0, train_wall=24, gb_free=72.6 (progress_bar.py:258, log())[0m
[32m[2025-11-20 13:22:35]    INFO >> epoch 001:   3800 / 10116 loss=0.217, ups=3.41, num_updates=3800, lr=9.4e-05, gnorm=1.778, clip=0, train_wall=28, gb_free=77.5 (progress_bar.py:258, log())[0m
[32m[2025-11-20 13:23:21]    INFO >> epoch 001:   3900 / 10116 loss=0.144, ups=2.25, num_updates=3900, lr=9.4e-05, gnorm=1.638, clip=3, train_wall=43, gb_free=78.4 (progress_bar.py:258, log())[0m
[32m[2025-11-20 13:24:12]    INFO >> epoch 001:   4000 / 10116 loss=0.094, ups=2.08, num_updates=4000, lr=9.4e-05, gnorm=0.096, clip=0, train_wall=46, gb_free=71.9 (progress_bar.py:258, log())[0m
[32m[2025-11-20 13:25:04]    INFO >> epoch 001:   4100 / 10116 loss=0.098, ups=1.96, num_updates=4100, lr=9.4e-05, gnorm=1.219, clip=0, train_wall=49, gb_free=72.4 (progress_bar.py:258, log())[0m
[32m[2025-11-20 13:25:59]    INFO >> epoch 001:   4200 / 10116 loss=0.145, ups=1.93, num_updates=4200, lr=9.3e-05, gnorm=3.993, clip=2, train_wall=50, gb_free=71.5 (progress_bar.py:258, log())[0m
[32m[2025-11-20 13:26:55]    INFO >> epoch 001:   4300 / 10116 loss=0.386, ups=1.82, num_updates=4300, lr=9.3e-05, gnorm=6.098, clip=7, train_wall=53, gb_free=73.2 (progress_bar.py:258, log())[0m
[32m[2025-11-20 13:27:46]    INFO >> epoch 001:   4400 / 10116 loss=0.379, ups=2.07, num_updates=4400, lr=9.3e-05, gnorm=1.179, clip=1, train_wall=47, gb_free=74.3 (progress_bar.py:258, log())[0m
[32m[2025-11-20 13:28:39]    INFO >> epoch 001:   4500 / 10116 loss=0.091, ups=2.01, num_updates=4500, lr=9.3e-05, gnorm=1.361, clip=1, train_wall=48, gb_free=74 (progress_bar.py:258, log())[0m
[32m[2025-11-20 13:29:31]    INFO >> epoch 001:   4600 / 10116 loss=0.133, ups=1.98, num_updates=4600, lr=9.3e-05, gnorm=1.172, clip=0, train_wall=49, gb_free=75.9 (progress_bar.py:258, log())[0m
[32m[2025-11-20 13:30:22]    INFO >> epoch 001:   4700 / 10116 loss=0.114, ups=2.03, num_updates=4700, lr=9.2e-05, gnorm=0.522, clip=0, train_wall=47, gb_free=71.6 (progress_bar.py:258, log())[0m
[32m[2025-11-20 13:31:13]    INFO >> epoch 001:   4800 / 10116 loss=0.074, ups=2.02, num_updates=4800, lr=9.2e-05, gnorm=0.136, clip=0, train_wall=48, gb_free=73.7 (progress_bar.py:258, log())[0m
[32m[2025-11-20 13:32:08]    INFO >> epoch 001:   4900 / 10116 loss=0.188, ups=1.92, num_updates=4900, lr=9.2e-05, gnorm=2.519, clip=0, train_wall=50, gb_free=72.4 (progress_bar.py:258, log())[0m
[32m[2025-11-20 13:33:08]    INFO >> epoch 001:   5000 / 10116 loss=0.33, ups=1.76, num_updates=5000, lr=9.2e-05, gnorm=4.656, clip=4, train_wall=55, gb_free=71.6 (progress_bar.py:258, log())[0m
[32m[2025-11-20 13:33:55]    INFO >> epoch 001:   5100 / 10116 loss=0.27, ups=2.18, num_updates=5100, lr=9.2e-05, gnorm=2.274, clip=2, train_wall=44, gb_free=78.6 (progress_bar.py:258, log())[0m
[32m[2025-11-20 13:34:36]    INFO >> epoch 001:   5200 / 10116 loss=0.142, ups=2.55, num_updates=5200, lr=9.1e-05, gnorm=2.047, clip=0, train_wall=38, gb_free=72.1 (progress_bar.py:258, log())[0m
[32m[2025-11-20 13:35:20]    INFO >> epoch 001:   5300 / 10116 loss=0.107, ups=2.33, num_updates=5300, lr=9.1e-05, gnorm=1.295, clip=0, train_wall=41, gb_free=76 (progress_bar.py:258, log())[0m
[32m[2025-11-20 13:36:12]    INFO >> epoch 001:   5400 / 10116 loss=0.218, ups=2.01, num_updates=5400, lr=9.1e-05, gnorm=3.345, clip=0, train_wall=48, gb_free=72.7 (progress_bar.py:258, log())[0m
[32m[2025-11-20 13:37:04]    INFO >> epoch 001:   5500 / 10116 loss=0.128, ups=2.03, num_updates=5500, lr=9.1e-05, gnorm=1.397, clip=0, train_wall=47, gb_free=75.8 (progress_bar.py:258, log())[0m
[32m[2025-11-20 13:37:52]    INFO >> epoch 001:   5600 / 10116 loss=0.328, ups=2.14, num_updates=5600, lr=9.1e-05, gnorm=0.489, clip=0, train_wall=45, gb_free=73.5 (progress_bar.py:258, log())[0m
[32m[2025-11-20 13:38:14]    INFO >> epoch 001:   5700 / 10116 loss=2.41, ups=4.82, num_updates=5700, lr=9e-05, gnorm=0.33, clip=0, train_wall=20, gb_free=71.7 (progress_bar.py:258, log())[0m
[32m[2025-11-20 13:38:48]    INFO >> epoch 001:   5800 / 10116 loss=0.319, ups=3.04, num_updates=5800, lr=9e-05, gnorm=1.785, clip=0, train_wall=32, gb_free=72.5 (progress_bar.py:258, log())[0m
